Date and Time of initial call,Date and time of Ranger response,Property,Location,Species Description,Call Source,Species Status,Animal Condition,Duration of Response,Age,Animal Class,311SR Number,Final Ranger Action,# of Animals,PEP Response,Animal Monitored,Rehabilitator,Hours spent monitoring,Police Response,ESU Response,ACC Intake Number
06/24/2021 10:00:00 AM,06/24/2021 11:00:00 AM,Haffen Park,Haffen Pool,Sparrow,Central,Native,Healthy,1.75,Infant,Birds,311-06714879,Rehabilitator,4,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/23/2021 02:30:00 PM,06/23/2021 02:30:00 PM,Pelham Bay Park,Pelham Bay South,White-tailed Deer,Employee,Native,N/A,1,Juvenile,Deer,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/21/2021 08:50:00 AM,06/21/2021 03:50:00 PM,Van Cortlandt Park,Van Cortlandt Lake and its trails,Double-crested Cormorant,"Conservancies/""Friends of"" Groups",Native,Healthy,0.75,Adult,Birds,311-06684-300,Monitored Animal,1,FALSE,TRUE,NA,3,FALSE,FALSE,NA
06/21/2021 08:50:00 AM,06/21/2021 09:05:00 AM,Van Cortlandt Park,Adjacent to Golf Clubhouse past golf cart parking,Double-crested Cormorant,"Conservancies/""Friends of"" Groups",Native,Injured,0.3,Adult,Birds,N/A,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/19/2021 09:15:00 AM,06/19/2021 09:15:00 AM,Van Cortlandt Park,Van Cortlandt Pool,Raccoon,Employee,Native,Healthy,0.5,Juvenile,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/18/2021 04:00:00 PM,06/18/2021 04:05:00 PM,Crotona Park,Behind Crotona Park Nature Center,Argentine Black and White Tegu,Employee,Exotic,Unhealthy,10,Adult,Terrestrial Reptile or Amphibian,311-06646388,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,119570
06/16/2021 05:20:00 PM,06/16/2021 05:20:00 PM,Van Cortlandt Park,Mosholu Avenue/ Broadway,Red-tailed Hawk,Employee,Native,Injured,2.5,Adult,Raptors,311-0662-4220,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
06/12/2021 12:45:00 PM,06/12/2021 01:55:00 PM,Bill Rainey Park,Bill Rainey Park Public Restrooms,Cat,Employee,Domestic,Healthy,0.5,Juvenile,Domestic,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/12/2021 12:15:00 PM,06/12/2021 12:30:00 PM,Mullaly Park,Mullaly Park North Ballfields,Common Snapping Turtle,Employee,Native,Healthy,4,Adult,Terrestrial Reptile or Amphibian,311-06574202,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/11/2021 04:00:00 PM,06/11/2021 04:15:00 PM,Van Cortlandt Park,Van Cortlandt Park Lake by the golf house,Domestic Duck,Public,Domestic,Healthy,1,Juvenile,Domestic;#Birds,31106566589,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
06/11/2021 03:30:00 PM,06/11/2021 03:30:00 PM,Van Cortlandt Park,Van Cortlandt House Museum,Bat (Unknown),"Conservancies/""Friends of"" Groups",Native,Healthy,0.25,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/06/2021 10:58:00 AM,06/06/2021 11:00:00 AM,Bailey Playground,In the playground,Rock Dove,Central,Native,Healthy,0.75,Adult,Birds,NA,Monitored Animal,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/04/2021 01:30:00 PM,01/04/2021 01:40:00 PM,Crotona Park,Outside M&O Office,Cat,Employee,Domestic,Injured,0.5,Adult,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/05/2021 09:30:00 AM,06/05/2021 09:40:00 AM,Raoul Wallenberg Forest,Southwest Entrance,Raccoon,Central,Native,Injured,1,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/02/2021 10:00:00 AM,06/02/2021 10:00:00 AM,Van Cortlandt Park,Van Cortlandt Nature Center,Barn Swallow,Observed by Ranger,Native,Healthy,2,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/02/2021 01:00:00 PM,06/02/2021 01:00:00 PM,Van Cortlandt Park,Van Cortlandt Nature Center,Bird (Unknown),Public,N/A,N/A,0.25,Infant,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/01/2021 01:15:00 PM,06/01/2021 01:16:00 AM,Ranaqua Park,Ranaqua Garage,Cat,Employee,Domestic,Injured,2,Adult,Domestic,311-06451554,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,161016
05/31/2021 09:30:00 AM,05/31/2021 09:34:00 AM,Bronx Park,By the playground off East 180th Street and Boston Road,Chicken,Central,Domestic,Healthy,1.5,Adult,Domestic;#Birds,311-06434744,ACC,3,FALSE,FALSE,NA,NA,FALSE,FALSE,160938
05/31/2021 12:00:00 PM,05/31/2021 12:30:00 PM,Ranaqua Park,Bay 18,Cat,Central,Domestic,Injured,1,Adult,Domestic,NA,Advised/Educated others,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/27/2021 08:30:00 AM,05/27/2021 08:30:00 AM,Van Cortlandt Park,Barbecue area at 241st street,Raccoon,Employee,Native,Healthy,0.5,Juvenile,Small Mammals-RVS,NA,Relocated/Condition Corrected,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/26/2021 12:00:00 PM,05/26/2021 12:03:00 PM,Van Cortlandt Park,Field behind nature center,Red-Eared Slider,Employee,Invasive,Healthy,0.25,Adult,Marine Reptiles,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/26/2021 09:20:00 AM,05/26/2021 09:22:00 AM,Van Cortlandt Park,Meadow behind VC House,Bearded Dragon,Employee,Exotic,Healthy,1,Adult,Terrestrial Reptile or Amphibian,311-06391739,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,160466
05/25/2021 10:56:00 AM,05/25/2021 10:58:00 AM,Pelham Bay Park,Orchard Beach Drop-off Road,Canada Goose,Central,Native,Healthy,3.25,Infant,Birds,311-06381444,Rehabilitator,3,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
05/24/2021 12:00:00 PM,05/24/2021 12:05:00 PM,Fort Independence Playground,In the bushes right in front of the dog run,Mallard Duck,Employee,Native,Healthy,3,Infant,Birds,311-063-750-40,Rehabilitator,7,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
05/23/2021 09:30:00 AM,05/23/2021 09:35:00 AM,Van Cortlandt Park,Broadway & Mosholu Ave,Raccoon,Central,Native,Unhealthy,0.5,Juvenile,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/19/2021 04:30:00 PM,05/19/2021 04:30:00 PM,Pelham Bay Park,Turtle Cove,White-tailed Deer,Employee,Native,Injured,3,Adult,Deer,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/19/2021 10:25:00 AM,05/19/2021 10:25:00 AM,Van Cortlandt Park,Womens Comfort Station at Maintenance and Operations headquarters,Raccoon,Employee,Native,Healthy,0.5,Juvenile,Small Mammals-RVS,NA,Relocated/Condition Corrected,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/18/2021 01:00:00 PM,05/18/2021 01:00:00 PM,Van Cortlandt Park,Trail by Nature Center,Corn Snake,Public,Exotic,Healthy,1,Adult,Terrestrial Reptile or Amphibian,311-06304543,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,117150
05/15/2021 05:00:00 PM,05/15/2021 05:00:00 PM,Pelham Bay Park,Ohm and Middletown,Rock Dove,Public,Native,Healthy,0.5,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/15/2021 11:30:00 AM,05/15/2021 11:40:00 AM,Van Cortlandt Park,John Kieran Trail,Bat (Unknown),Employee,Native,Healthy,1,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
05/11/2021 02:00:00 PM,05/11/2021 02:00:00 PM,Barretto Point Park,Restrooms,Eastern Gray Squirrel,Public,Native,DOA,2,Juvenile,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/11/2021 11:00:00 AM,05/11/2021 11:25:00 AM,St. James Recreation Center,Rec Center,Ovenbird,Central,Native,Healthy,0.5,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/10/2021 10:15:00 AM,05/10/2021 10:15:00 AM,Crotona Park,1700 Fulton Ave,Cat,Central,Domestic,Healthy,2,Adult,Domestic,311-06215569,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/07/2021 01:00:00 PM,05/07/2021 01:30:00 PM,Van Cortlandt Park,Van Cortlandt Lake,Canada Goose,Employee,Native,Healthy,1.5,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
05/03/2021 01:55:00 PM,05/03/2021 02:00:00 PM,Van Cortlandt Park,Van Cortlandt Lake Dam,Mute Swan,Public,Invasive,Healthy,0.5,Infant,Birds,NA,Relocated/Condition Corrected,6,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/01/2021 03:20:00 PM,05/01/2021 03:26:00 PM,Van Cortlandt Park,In front of the Nature Center,Domestic Duck,Public,Domestic,Healthy,1,Infant,Domestic;#Birds,311-06130357,Rehabilitator,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/30/2021 04:00:00 PM,04/30/2021 04:08:00 PM,Van Cortlandt Park,In front of the Nature Center,Domestic Rabbit,Public,Domestic,Healthy,1.5,Juvenile,Domestic;#Small Mammals-non RVS,311-061-211-52,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,158125
04/29/2021 09:20:00 AM,04/29/2021 09:35:00 AM,Ewen Park,3060 Johnson Avenue,Raccoon,Central,Native,Injured,1,Juvenile,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/28/2021 10:30:00 AM,04/28/2021 10:45:00 AM,Williamsbridge Oval,Tennis Courts,Raccoon,Employee,Native,Unhealthy,1.75,Adult,Small Mammals-RVS,311-06099144,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,115756
04/27/2021 02:00:00 PM,04/27/2021 02:10:00 PM,Williamsbridge Oval,Staircase by Tennis Courts,Raccoon,Central,Native,Unhealthy,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/22/2021 10:00:00 AM,04/22/2021 10:05:00 AM,Williamsbridge Oval,Maintenance & Operations office,Red-tailed Hawk,Central,Native,Injured,2,Adult,Raptors,311-06040960,Rehabilitator,1,FALSE,FALSE,Bobby Horvath,NA,FALSE,FALSE,NA
04/19/2021 09:30:00 AM,04/19/2021 09:45:00 AM,Macombs Dam Park,Upper level track area,Virginia Opossum,Central,Native,Healthy,1,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/09/2021 09:30:00 AM,04/09/2021 09:40:00 AM,Crotona Park,Chained to ballfield fence at Claremont Pkwy and Fulton Ave,Dog,Central,Domestic,Unhealthy,5.5,Adult,Domestic,311-05916971,ACC,1,TRUE,TRUE,NA,4.75,TRUE,TRUE,114674
04/08/2021 04:30:00 PM,04/08/2021 05:30:00 PM,Pelham Bay Park,Overpass to Pelham Bay Park on Middletown Road,Virginia Opossum,Employee,Native,Healthy,1,Adult,Small Mammals-non RVS,311-05907333,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/08/2021 12:00:00 PM,04/08/2021 01:30:00 PM,Pelham Bay Park,Highway Fence next to Ballfields (Pelham Bay South),Virginia Opossum,Central,Native,Healthy,1,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/07/2021 03:30:00 PM,04/07/2021 03:40:00 PM,Van Cortlandt Park,Barbecue area south of Van Cortlandt Nature Center,Raccoon,Central,Native,Healthy,0.25,Infant,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/06/2021 02:00:00 PM,04/06/2021 02:00:00 PM,Joseph Rodman Drake Park,Oak Point Ave and Hunts Point Ave,Rock Dove,Central,Native,Injured,1,Adult,Birds,311-05888733,ACC,3,FALSE,FALSE,NA,NA,FALSE,FALSE,156037
04/04/2021 11:45:00 AM,04/04/2021 01:30:00 PM,Van Cortlandt Park,Van Cortlandt Lake by the blue bridge,Raccoon,Public,Native,DOA,0.5,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/04/2021 10:45:00 AM,04/04/2021 11:00:00 AM,Bill Rainey Park,Ramp at Beck St. and Intervale Ave,Rock Dove,Central,Native,Injured,2,Adult,Birds,311-0568,Rehabilitator,4,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
03/31/2021 10:00:00 AM,03/31/2021 10:00:00 AM,Van Cortlandt Park,"Broadway and Mosholu Ave, near horse stables",Dog,Public,Domestic,Healthy,1.5,Adult,Domestic,311-05836942,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,114077
03/19/2021 10:10:00 AM,03/19/2021 10:15:00 AM,Crotona Park,Northwest Corner of Indian Lake,Scaup,Central,Native,Injured,1.75,Adult,Birds,311-05725498,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
03/18/2021 11:30:00 AM,03/19/2021 10:40:00 AM,Pelham Bay Park,Pelham Bay Park West & Ropes Avenue,White-tailed Deer,Public,Native,DOA,1,Adult,Deer,NA,Advised/Educated others,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
03/18/2021 11:30:00 AM,03/18/2021 11:45:00 AM,Pelham Bay Park,Pelham Bay Park West & Ropes Avenue,White-tailed Deer,Public,Native,Injured,1,Adult,Deer,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
03/04/2021 05:30:00 PM,03/04/2021 05:30:00 PM,Pelham Bay Park,Path behind Orchard Beach Nature Center,Red-Shouldered Hawk,Observed by Ranger,Native,DOA,0.25,Adult,Raptors,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/04/2021 05:00:00 PM,03/04/2021 04:45:00 PM,Pelham Bay Park,Twin Island Shoreline,White-tailed Deer,Public,Native,DOA,0.75,Juvenile,Deer,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/01/2021 02:35:00 PM,03/01/2021 02:40:00 PM,Pelham Bay Park,Near Stadium Ave and Watt Ave,Red-Shouldered Hawk,Central,Native,Injured,2,Juvenile,Raptors,311-05549910,Rehabilitator,1,TRUE,FALSE,Bobby Horvath,NA,FALSE,FALSE,NA
02/26/2021 03:45:00 PM,02/26/2021 03:45:00 PM,Pelham Bay Park,North Picnic Area,Canada Goose,Observed by Ranger,Native,Injured,0.25,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
02/23/2021 12:00:00 PM,02/24/2021 12:45:00 PM,Henry Hudson Park,Entire park,Canada Goose,Public,Native,Injured,0.25,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/17/2021 09:00:00 AM,02/17/2021 10:00:00 AM,Pelham Bay Park,"40.848903,-73.815868",Harp Seal,Other,Native,DOA,5,Juvenile,Marine Mammals-seals only,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/16/2021 02:45:00 PM,02/16/2021 02:47:00 PM,Shoelace Park,Under Bench at 222nd St and Bronx Blvd,Virginia Opossum,Central,Native,Injured,3,Adult,Small Mammals-non RVS,311-05439250,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,111901
02/15/2021 10:05:00 AM,02/15/2021 10:10:00 AM,Fort Independence Playground,On a bench next to the comfort station,Cat,Central,Domestic,Healthy,1.5,Juvenile,Domestic,311-05428833,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,151816
02/07/2021 03:00:00 PM,02/10/2021 03:00:00 PM,Van Cortlandt Park,East 233rd St and Jerome Avenue,Barred Owl,Public,Native,DOA,3,Adult,Raptors,NA,Submitted for DEC Testing,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/01/2021 10:00:00 AM,02/04/2021 08:30:00 AM,Palmer Inlet,Palmer Inlet,Mute Swan,Other,Invasive,Healthy,3,Adult;#Juvenile,Birds,NA,Monitored Animal,5,FALSE,TRUE,NA,1.5,FALSE,FALSE,NA
01/30/2021 10:30:00 AM,01/30/2021 10:45:00 AM,Ferry Point Park,Miles Ave and Balcom Ave,Raccoon,Central,Native,Injured,2.5,Adult,Small Mammals-RVS,311-05281904,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,111171
01/23/2021 06:10:00 PM,01/23/2021 06:10:00 PM,Van Cortlandt Park,Van Cortlandt Lake,Canada Goose,Central,Native,N/A,1.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/24/2021 03:55:00 PM,01/24/2021 04:05:00 PM,Van Cortlandt Park,Lake near Golf House,Canada Goose,Central,Native,N/A,0.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/19/2021 12:00:00 AM,01/19/2021 02:30:00 PM,Van Cortlandt Park,Van Cortlandt Nature Center Women's Restroom,Rock Dove,Observed by Ranger,Native,Injured,0.75,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/19/2021 10:30:00 AM,01/19/2021 11:00:00 AM,Tremont Park,3rd Ave and Tremont Ave,Cat,Central,Domestic,N/A,0.5,Adult,Domestic,311-05175826,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/14/2021 11:30:00 AM,01/14/2021 11:30:00 AM,Pelham Bay Park,Section 12 dump area Orchard Beach,Virginia Opossum,Observed by Ranger,Native,Unhealthy,3,Adult,Small Mammals-non RVS,NA,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,110401
01/14/2021 11:00:00 AM,01/14/2021 11:15:00 AM,Van Cortlandt Park,"In the pool area, 40.890506, -73.896459",Raccoon,Employee,Native,Unhealthy,1,Juvenile,Small Mammals-RVS,NA,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,110402
01/13/2021 07:30:00 AM,01/13/2021 09:00:00 AM,Van Cortlandt Park,Arthur Ross Nursery,Eastern Coyote,Employee,Native,Healthy,1,Adult,Coyotes,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/12/2021 01:45:00 PM,01/12/2021 02:30:00 PM,Pelham Bay Park,Behind Orchard Beach Nature Center along Twin Island trail,Mute Swan,Central,Invasive,Injured,1,Juvenile,Birds,311-05118942,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/08/2021 09:30:00 AM,01/08/2021 10:00:00 AM,Van Cortlandt Park,Arthur Ross Nursery,Eastern Coyote,Central,Native,N/A,1,Adult,Coyotes,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/06/2021 11:30:00 AM,01/06/2021 12:00:00 PM,Van Cortlandt Park,On the trail near the nursery,Virginia Opossum,Central,Native,Unhealthy,1.5,Adult,Small Mammals-non RVS,311-05065488,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,109975
01/04/2021 02:15:00 PM,01/04/2021 02:20:00 PM,Crotona Park,Outside PEP Command Trailer,Chicken,Employee,Domestic,Injured,1,Adult,Domestic;#Birds,311-05047463,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,109872
01/02/2021 11:30:00 AM,01/02/2021 12:00:00 PM,Van Cortlandt Park,"261st and Broadway 40.9096402,-73.8963825",Raccoon,Central,Native,Unhealthy,3,Adult,Small Mammals-RVS,311-05023614,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,109781
12/31/2020 12:00:00 PM,12/31/2020 12:00:00 PM,Pelham Bay Park,Orchard Beach traffic cricle,Canada Goose,Observed by Ranger,Native,Injured,0.25,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
12/29/2020 12:55:00 PM,12/29/2020 01:15:00 PM,Walton Park,Inside Playground,Chicken,Central,Domestic,Injured,2,Adult,Domestic;#Birds,311-04997729,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,109608
12/28/2020 11:30:00 AM,12/27/2020 03:20:00 PM,Pelham Bay Park,"40.869531, -73.785360 (Section 1 of the beach)",Raccoon,Employee,Native,DOA,1.5,Adult,Small Mammals-RVS,NA,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,109519
12/24/2020 01:00:00 PM,12/24/2020 01:00:00 PM,Pelham Bay Park,Orchard Beach South Near the Parking Lot,White-tailed Deer,Public,Native,DOA,0.5,Adult,Deer,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/16/2020 12:05:00 PM,12/16/2020 12:05:00 PM,Van Cortlandt Park,Van Cortlandt Lake,Canada Goose,Observed by Ranger,Native,Injured,0.75,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/13/2020 10:50:00 AM,12/13/2020 11:00:00 AM,Van Cortlandt Park,Van Cortlandt Lake,Canada Goose,Employee,Native,Injured,1.5,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,1,FALSE,FALSE,NA
12/10/2020 10:20:00 AM,12/10/2020 10:30:00 AM,Van Cortlandt Park,87 North Ramp parallel to Van Cortlandt Park South,Eastern Coyote,Employee,Native,DOA,0.5,Adult,Coyotes,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/08/2020 09:30:00 AM,12/08/2020 10:20:00 AM,Van Cortlandt Park,Mosholu and Broadway,Chicken,Employee,Domestic,DOA,0.25,Adult,Birds;#Domestic,NA,Relocated/Condition Corrected,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/04/2020 11:00:00 AM,12/04/2020 11:00:00 AM,Pelham Bay Park,"""On the trail near the lake""- Patron",White-tailed Deer,Employee,Native,Injured,2,Adult,Deer,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/03/2020 02:00:00 PM,12/03/2020 02:20:00 PM,Soundview Park,Baseball Field,Striped Skunk,Employee,Native,N/A,1.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/01/2020 09:10:00 AM,12/01/2020 09:32:00 AM,Pelham Bay Park,Intersection of Shore Road and City Island Road between bike path and guard rail,White-tailed Deer,Central,Native,Injured,2.5,Adult,Deer,311-04745097,ACC,1,FALSE,FALSE,NA,NA,TRUE,TRUE,NA
11/28/2020 01:30:00 PM,11/28/2020 02:50:00 PM,Pelham Bay Park,Orchard Beach Parking lot,Herring Gull,Employee,Native,Injured,1,Adult,Birds,311-04722654,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
11/25/2020 08:20:00 AM,11/25/2020 08:30:00 AM,Pelham Bay Park,Orchard Beach Boardwalk Section 9,Striped Skunk,Central,Native,Unhealthy,3,Adult,Small Mammals-RVS,311-04700382,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,107825
11/20/2020 01:00:00 PM,11/20/2020 01:30:00 PM,Pelham Bay Park,Within Turtle Cove Driving Range,Canada Goose,Employee,Native,Injured,2.5,Adult,Birds,311-04662001,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
11/17/2020 09:30:00 AM,11/17/2020 09:40:00 AM,Bronx Park,Rosewood Playground,Red-tailed Hawk,Central,Native,Healthy,0.75,Adult,Raptors,311-04620632,Relocated/Condition Corrected,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
11/12/2020 12:20:00 PM,11/12/2020 12:20:00 PM,Pelham Bay Park,Orchard Beach Maintenance & Operations Building,Red Fox,Central,Native,Healthy,1.25,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/11/2020 01:30:00 PM,11/11/2020 01:30:00 PM,Van Cortlandt Park,Van Cortlandt Lake,Red-eared Slider,Observed by Ranger,Invasive,Healthy,0.25,Adult,Terrestrial Reptile or Amphibian,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/02/2020 06:00:00 PM,10/02/2020 06:00:00 PM,Pelham Bay Park,Woods across from Pelham Bay Nature Center,Cat,Public,Domestic,Healthy,0.45,Adult,Domestic,NA,Monitored Animal,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/02/2020 05:00:00 PM,10/02/2020 05:00:00 PM,Pelham Bay Park,Along path parallel to landfill,Red-tailed Hawk,Public,Native,N/A,1,Adult,Raptors,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/14/2020 02:25:00 PM,10/14/2020 02:30:00 PM,Mapes Pool,Inside empty pool,Cat,Central,Domestic,Healthy,1,Juvenile,Domestic,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/14/2020 01:25:00 PM,10/14/2020 01:30:00 PM,Magenta Playground,Inside Playground,Cat,Central,Domestic,N/A,1,Adult,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/03/2020 04:00:00 PM,10/03/2020 04:30:00 PM,Van Cortlandt Park,Golf House,Mallard Duck,Central,Native,Injured,2,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,2,FALSE,FALSE,NA
10/03/2020 01:30:00 PM,10/03/2020 02:30:00 PM,Van Cortlandt Park,Golf House,Domestic Duck,Central,Domestic,Healthy,1,Adult,Birds,311-04169311,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
09/26/2020 12:45:00 PM,09/26/2020 02:00:00 PM,Van Cortlandt Park,Baseball Field,Striped Skunk,Central,Native,Injured,0.75,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,TRUE,NA
09/26/2020 12:45:00 PM,09/26/2020 01:00:00 PM,Van Cortlandt Park,Tennis Court,Eastern Gray Squirrel,Central,Native,N/A,1,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/21/2020 04:25:00 PM,09/21/2020 04:25:00 PM,Van Cortlandt Park,Van Cortlandt Lake,Canada Goose,Observed by Ranger,Native,Healthy,0.1,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
