Date and Time of initial call,Date and time of Ranger response,Property,Location,Species Description,Call Source,Species Status,Animal Condition,Duration of Response,Age,Animal Class,311SR Number,Final Ranger Action,# of Animals,PEP Response,Animal Monitored,Rehabilitator,Hours spent monitoring,Police Response,ESU Response,ACC Intake Number
05/18/2019 04:15:00 PM,05/18/2019 04:15:00 AM,Battery Park City,Battery Park by a statue,Rock Dove,Employee,Native,Injured,0.25,Adult,Birds,NA,Relocated/Condition Corrected,1,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
05/17/2019 04:15:00 PM,05/17/2019 04:15:00 PM,Madison Square Park,n/a,Bat (Unknown),Employee,Native,Healthy,0.2,Adult,Small Mammals-RVS,NA,Advised/Educated others,1,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
05/17/2019 08:30:00 AM,05/17/2019 08:31:00 AM,Highline Park,Highline Park,House Sparrow,Employee,Native,N/A,0.2,Infant,Birds,NA,Advised/Educated others,1,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
05/15/2019 11:30:00 AM,05/16/2019 12:00:00 AM,Fort Washington Park,Nature Discovery Playground,Wild Turkey,Central,Native,N/A,1,Adult,Birds,1-1-1721048469,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/15/2019 11:30:00 AM,05/16/2019 11:00:00 AM,Fort Washington Park,"Lily Brown Playground, 915 Riverside Drive",Wild Turkey,Central,Native,N/A,1,Adult,Birds,1-1-1721158092,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/14/2019 03:54:00 PM,05/14/2019 04:00:00 PM,Central Park,72nd St/ 5th ave wall,Bat (Unknown),Public,Native,Healthy,0.5,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/14/2019 10:00:00 AM,05/14/2019 01:00:00 PM,Central Park,Hallet Nature Sanctuary,Domestic Rabbit,Central,Domestic,N/A,1,Adult,Domestic;#Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/09/2019 11:30:00 AM,05/09/2019 03:00:00 PM,Central Park,SE Corner of Harlem Meer,American Goldfinch,Public,Native,DOA,0.5,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/11/2019 01:00:00 PM,05/11/2019 03:30:00 PM,Central Park,Harlem Meer,Raccoon,"Conservancies/""Friends of"" Groups",Native,DOA,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/11/2019 03:30:00 PM,05/11/2019 03:45:00 PM,Stuyvesant Square,2nd ave and E15th street,Chicken,Central,Domestic,Injured,0.5,Adult,Domestic;#Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/11/2019 07:30:00 AM,05/11/2019 10:10:00 AM,Central Park,Conservatory Waters,Chicken,Public,Domestic,N/A,0.5,Adult,Domestic;#Birds,1-1-171919447,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/08/2019 02:00:00 PM,05/08/2019 03:30:00 PM,Sherman Creek,"40.859929, -73.921817  New York Restoration Project Shed",Raccoon,"Conservancies/""Friends of"" Groups",Native,Healthy,0.5,Adult,Small Mammals-RVS,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/08/2019 02:00:00 PM,05/08/2019 03:00:00 PM,Fort Tryon Park,"40.860220, -73.934497 Billings Lawn",Raccoon,Employee,Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/01/2019 04:30:00 PM,05/01/2019 05:00:00 PM,Central Park,"40.796889, -73.954878 On Central Park East Drive across from Lasker Rink",Raccoon,Public,Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/01/2019 03:45:00 PM,05/01/2019 04:00:00 PM,Central Park,"40.775852, -73.975422  72nd St entrance drive off of Central Park West",Silver-haired Bat,"Conservancies/""Friends of"" Groups",Native,Injured,1,Adult,Small Mammals-RVS,1-1-1714685270,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
04/28/2019 08:25:00 AM,04/28/2019 08:30:00 AM,Central Park,Northside Bird Island in Harlem Meer,Egret (Unknown),"Conservancies/""Friends of"" Groups",Native,N/A,1,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,1,FALSE,FALSE,NA
04/23/2019 03:00:00 PM,04/23/2019 03:45:00 PM,Fort Washington Park,170 Street next to the Greenway,Striped Skunk,Other,Native,DOA,1,Adult,Small Mammals-RVS,1-1-1711055621,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,60839
04/23/2019 02:45:00 PM,04/23/2019 03:00:00 PM,Central Park,on Glade arch by the  Maple tree,Eastern Gray Squirrel,Public,Native,Injured,1.75,Juvenile,Small Mammals-non RVS,1-1-1709390570,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/21/2019 12:00:00 AM,04/21/2019 03:10:00 PM,Riverside Park,Hippo Playground,Raccoon,Employee,Native,Healthy,0.5,Juvenile,Small Mammals-RVS,1-71-1055070,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/18/2019 09:45:00 AM,04/18/2019 01:30:00 PM,Morningside Park,Northern Morningside Park,Raccoon,Other,Native,DOA,1.5,Adult,Small Mammals-RVS,1-1-1706046820,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,60355
04/18/2019 08:00:00 AM,04/18/2019 09:30:00 AM,Inwood Hill Park,"40.867995, -73.927794 cross streets: Beak St and Payson Ave.",Raccoon,Public,Native,DOA,1.5,Adult,Small Mammals-RVS,1-1-1709864080,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,60330
04/17/2019 01:00:00 PM,04/17/2019 01:30:00 PM,Central Park,Near Boathouse Restaurant Parking Lot,American Robin,Central,Native,Injured,1,Adult,Birds,1-1-1706102711,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
04/16/2019 11:15:00 AM,04/16/2019 01:15:00 PM,Central Park,Lawn South of Hecksher Playground,Raccoon,Public,Native,Healthy,0.5,Adult,Small Mammals-RVS,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/13/2019 02:00:00 PM,04/13/2019 02:30:00 PM,Inwood Hill Park,"Southeast corner Gaelic Soccer Field 40°52'18.8""N 73°55'19.3""W",Raccoon,Central,Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1705526123,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,59915
04/11/2019 03:30:00 PM,04/11/2019 03:30:00 PM,Central Park,"102 Street Cut Through, North Woods",Raccoon,"Conservancies/""Friends of"" Groups",Native,Healthy,0.25,Infant,Small Mammals-RVS,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/12/2019 05:00:00 PM,04/12/2019 05:45:00 PM,Inwood Hill Park,The wall near Seaman Ave entrance,Striped Skunk,Employee,Native,N/A,2,Adult,Small Mammals-RVS,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/08/2019 01:00:00 PM,04/08/2019 01:30:00 PM,Inwood Hill Park,"Underneath and east of Henry Hudson Bridge, White trail of inwood hill park, in middle of a desire line that leads to lesser known glacial rock formations. GPS (40.875924, -73.922876 )",Raccoon,Public,Native,DOA,1,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/11/2019 08:30:00 AM,04/11/2019 09:00:00 AM,Central Park,By pinetum south of the basketball courts,Northern Saw-whet owl,Public,Native,N/A,0.5,Adult,Raptors,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/09/2019 02:00:00 PM,04/09/2019 02:05:00 PM,Central Park,By Dana Center on Bald Cypress Tree,American Robin,"Conservancies/""Friends of"" Groups",Native,DOA,1,Adult,Birds,1-1-1703575501,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/07/2019 03:00:00 PM,04/07/2019 03:20:00 PM,Inwood Hill Park,"Gaelic field (40.873125, -73.921672)",Big Brown Bat,Public,Native,Healthy,0.25,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/06/2019 04:00:00 PM,04/06/2019 04:00:00 PM,Randall's Island Park,Northeast part of the park connecting to the bronx,Virginia Opossum,"Conservancies/""Friends of"" Groups",Native,Healthy,0.25,Adult,Small Mammals-non RVS,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/05/2019 12:30:00 PM,04/05/2019 01:00:00 PM,Centrail Park,Hecksher Ballfields,Virginia Opossum,Employee,Native,Healthy,0.5,Adult,Small Mammals-non RVS,NA,Advised/Educated others,1,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
04/04/2019 03:30:00 PM,04/04/2019 03:30:00 PM,St. Nicholas Park,135th and St. Nicholas Terrace,Corn Snake,Employee,Exotic,Healthy,2,Juvenile,Terrestrial Reptile or Amphibian,1-1-1703602281,Relocated/Condition Corrected,1,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
04/04/2019 02:00:00 PM,04/04/2019 02:15:00 PM,Isham Park,On the desire line north of the marble outcrop,Virginia Opossum,Employee,Native,DOA,1,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/03/2019 04:30:00 PM,04/03/2019 04:40:00 PM,Fort Tryon Park,West of the Anne Loftus Playground on the path up the hill by the glacial pothole,Striped Skunk,Public,Native,Unhealthy,2,Juvenile,Small Mammals-RVS,1-1-1697722871,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,59026
04/02/2019 10:00:00 AM,04/02/2019 11:00:00 AM,Central Park,Near Billie Johnson Playground,Virginia Opossum,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Small Mammals-non RVS,n/a,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/02/2019 11:00:00 AM,04/02/2019 11:20:00 AM,Central Park,Northwoods near 102nd St Cross Over,Cooper's Hawk,"Conservancies/""Friends of"" Groups",Native,DOA,0.5,Juvenile,Raptors,n/a,Submitted for DEC Testing,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/01/2019 02:00:00 PM,04/01/2019 12:00:00 AM,Inwood Hill Park,"Northernmost corner of Gaelic Field, largest black willow tree, within a cavity 12 feet off ground. GPS 40°52'27.0""N 73°55'21.6""W",Raccoon,Public,Native,DOA,0.25,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/29/2019 09:30:00 PM,03/30/2019 10:00:00 AM,Morningside Park,113th near steps,Snake (Unknown),Public,Exotic,N/A,1,Adult,Terrestrial Reptile or Amphibian,1-1-1701039707,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/23/2019 03:41:00 PM,03/23/2019 03:41:00 PM,Riverside Park,151 St and Riverside PK by the bridge area,Chicken,Central,Domestic,N/A,1,Adult,Birds;#Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/22/2019 03:45:00 PM,03/22/2019 04:30:00 PM,Central Park,"Ravine, South West of Lasker Rink 40.795300, -73.956231",Eastern Coyote,Central,Native,N/A,1,Adult,Coyotes,1-1-1698111982,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/19/2019 11:00:00 AM,03/19/2019 11:30:00 AM,Central Park,"North Meadow Ballfield 3 40.791966, -73.961353",Raccoon,Central,Native,N/A,0.5,Adult,Small Mammals-RVS,1-1-1696398502,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/18/2019 09:30:00 AM,03/18/2019 09:30:00 AM,Central Park,"The Block House, West Drive",Red-tailed Hawk,"Conservancies/""Friends of"" Groups",Native,Healthy,1,Juvenile,Raptors,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/16/2019 03:40:00 PM,03/16/2019 03:50:00 PM,Central Park,Pinetum; E85th and CP Drive,Cooper's Hawk,"Conservancies/""Friends of"" Groups",Native,Injured,2,Adult,Birds,1-1-169527040,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
03/15/2019 03:00:00 PM,03/15/2019 04:00:00 PM,Central Park,West 77th CPW,Eastern Gray Squirrel,Central,Native,N/A,1,Adult,Small Mammals-non RVS,1-1-1695193592,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/14/2019 10:00:00 AM,03/15/2019 12:00:00 AM,Central Park,North Meadow near Ballfield 3,Raccoon,Public,Native,N/A,1,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/13/2019 01:00:00 PM,03/13/2019 01:15:00 PM,Greeley Square Park,42West 33rd St,American Woodcock,Public,Native,Injured,3,Adult,Birds,NA,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
03/12/2019 12:00:00 PM,03/12/2019 12:30:00 PM,Central Park,"40°47'08.7""N 73°57'27.3""W  ;   between E 92nd & 93rd  & 5th Ave",Raccoon,"Conservancies/""Friends of"" Groups",Native,DOA,1,Adult,Small Mammals-RVS,1-1-1690353720,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,56886
03/12/2019 10:00:00 AM,03/12/2019 12:00:00 PM,Central Park,North Meadow,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/07/2019 10:00:00 AM,03/07/2019 10:10:00 AM,Central Park,"North Meadow; CPC equipment lot (40.7912072, -73.9601132)",Raccoon,"Conservancies/""Friends of"" Groups",Native,Healthy,0.5,Adult,Small Mammals-RVS,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/01/2019 04:40:00 PM,03/01/2019 04:45:00 PM,Central Park,"E96th North Meadow; paper recycling bin. (40.7910206, -73.9594221)",Raccoon,"Conservancies/""Friends of"" Groups",Native,Healthy,0.25,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/01/2019 12:40:00 PM,03/01/2019 12:45:00 PM,Riverside Park,W91st to W111th,Eastern Coyote,Central,Native,N/A,2.5,Adult,Coyotes,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/28/2019 02:00:00 PM,02/28/2019 02:30:00 PM,Inwood Hill Park,"In the Clove section of the park, east of the Rock Formations (AKA Indian Caves) East side of Blue trail, on top of the Shell Midden. (40.872589, -73.924204)",Raccoon,Observed by Ranger,Native,DOA,2.5,Adult,Small Mammals-RVS,1-1-1687457360,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,55993
02/27/2019 11:50:00 AM,02/27/2019 12:00:00 PM,Inwood Hill Park,"North west of the 9A overpass GPS 40.8770216, -73.9237783",Raccoon,Public,Native,DOA,2,Adult,Small Mammals-RVS,1-1-1-685603550,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/26/2019 01:10:00 PM,02/26/2019 01:10:00 PM,Inwood Hill Park,In front of the rock shelters. (Indian Caves),Raccoon,Observed by Ranger,Native,DOA,0.5,Juvenile,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/26/2019 12:30:00 PM,02/26/2019 12:30:00 PM,Inwood Hill Park,"On the uphill trail to the west of Shorakappock Rock 40.873702, -73.923892",Raccoon,Observed by Ranger,Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1687601020,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,55845
02/21/2019 05:10:00 PM,02/21/2019 05:15:00 PM,Central Park,West Drive at West 78th St,Raccoon,Employee,Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/21/2019 04:40:00 PM,02/21/2019 04:50:00 PM,Central Park,West of Conservantory Gardens near ballfields,Raccoon,Employee,Native,N/A,0.3,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/21/2019 04:30:00 PM,02/21/2019 04:30:00 PM,Inwood Hill Park,"40.870932, -73.925640 In the Clove section of the park, south of the Rock Formations (AKA Indian Caves) East side of Blue trail underneath a large downed tree.",Raccoon,Public,Native,DOA,1,Adult,Small Mammals-RVS,1-1-1686093041,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,55405
02/21/2019 04:00:00 PM,02/21/2019 04:00:00 PM,Inwood Hill Park,"In the Clove section of park, about 100 feet from Shorakapok Rock where the Orange trail diverges from the Blue. Was found next to the downed tree that bears the orange trail blaze. (40.873394, -73.924184)",Raccoon,Public,Native,DOA,0.5,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/19/2019 10:30:00 AM,02/19/2019 10:30:00 AM,Mannahatta Park,A block away from the park at Wall Street,Red-tailed Hawk,Public,Native,Injured,0.15,Juvenile,Raptors,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,TRUE,TRUE,NA
02/20/2019 04:00:00 PM,02/20/2019 04:00:00 PM,Inwood Hill Park,At the Rock Formations (AKA Indian Caves) in The Clove section of the park. The unhealthy raccoon was seen in the lowest of the cave crevices,Raccoon,Observed by Ranger,Native,Unhealthy,2,Adult,Small Mammals-RVS,NA,Monitored Animal,1,FALSE,TRUE,NA,1,FALSE,FALSE,NA
02/16/2019 01:00:00 PM,02/16/2019 01:10:00 PM,Central Park,"Near the wall of the park close to the sidewalk entrance, Central Park North",Red-tailed Hawk,"Conservancies/""Friends of"" Groups",Native,Healthy,0.5,Juvenile,Raptors,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/09/2019 01:00:00 PM,02/09/2019 01:10:00 PM,Ft Tryon Park,"40°51'38.8""N 73°55'51.3""W Inside park on lawn at base of a tree. Outside cross streets West 196th & Broadway",Raccoon,Central,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1680782134,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,54451
02/08/2019 02:40:00 PM,02/08/2019 02:55:00 PM,Central Park,West 81st on lawn just north from Swedish Cottage,Cooper's Hawk,"Conservancies/""Friends of"" Groups",Native,Injured,1.5,Juvenile,Raptors,1-1-1680782062,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
02/07/2019 03:00:00 PM,02/07/2019 03:12:00 PM,Central Park,"W89 St. and CPW, 40°47'14.6""N 73°58'01.9""W",Eastern Gray Squirrel,Other,Native,Injured,1,Adult,Small Mammals-non RVS,1-1-1679680391,Rehabilitator,1,FALSE,FALSE,NA,NA,TRUE,FALSE,NA
02/05/2019 03:45:00 PM,02/05/2019 04:00:00 PM,Central Park,"Dana Center, Harlem Meer",Red-Eared Slider,"Conservancies/""Friends of"" Groups",Invasive,Healthy,0.5,Juvenile,Terrestrial Reptile or Amphibian,1-1-167431571,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/05/2019 09:15:00 AM,02/05/2019 10:00:00 AM,Randall's Island Park,"Harlem River Pathway, near Water's Edge Garden 40.788705, -73.932745",Virginia Opossum,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Adult,Small Mammals-non RVS,1-1-1674831801,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,54198
02/03/2019 09:00:00 AM,02/03/2019 09:15:00 AM,Riverside Park,Hippo Playground,Eastern Gray Squirrel,Public,Native,N/A,1,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/30/2019 02:11:00 AM,01/30/2019 02:40:00 PM,Central Park,"Harlem Meer 40.796582, -73.950043",Canada Goose,Central,Native,Healthy,0.5,Adult,Birds,1-1-1676708422,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/29/2019 07:00:00 AM,01/29/2019 09:50:00 AM,Riverside Park,119 Street south of the tennis courts,Raccoon,Central,Native,DOA,2,Adult,Small Mammals-RVS,1-1-1676140060,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,53674
01/24/2019 02:00:00 PM,01/24/2019 02:10:00 PM,Randall's Island Park,Between Sunken Meadow and Hell's Gate; 13 Hell Gate Circle,Raccoon,Central,Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/22/2019 06:00:00 PM,01/23/2019 10:30:00 AM,Central Park,"Harlem Meer, near 5th Ave and 109th St",Duck (Unknown),Public,Native,N/A,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/18/2019 03:30:00 PM,01/18/2019 03:40:00 PM,Ft Tryon Park,Heather Garden,Guinea Pig,Employee,Domestic,Healthy,0.5,Adult,Domestic,NA,Advised/Educated others,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/18/2019 03:00:00 PM,01/18/2019 04:00:00 PM,Central Park,On Lawn near 100th Street Pool Area. (Between West 100th and 102nd),Red-tailed Hawk,"Conservancies/""Friends of"" Groups",Native,DOA,0.5,Juvenile,Raptors,1-1-1-668494800,Submitted for DEC Testing,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/16/2019 10:00:00 AM,01/16/2019 12:00:00 PM,Central Park,79th St. Yard CPC parking lot,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,0.75,Adult,Small Mammals-RVS,1-1-1668618600,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,52786
01/12/2019 09:00:00 AM,01/12/2019 11:00:00 AM,St. Nicholas Park,West 133rd St behind the comfort station.,Red-tailed Hawk,Central,Native,DOA,1,Juvenile,Raptors,1-1-1668498080,Submitted for DEC Testing,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/12/2019 01:00:00 AM,01/12/2019 11:30:00 AM,J. Hood Wright Park,Unfound. Perimeter?,Raccoon,Central,Native,N/A,0.5,Adult;#Juvenile;#Infant,Small Mammals-RVS,1-1-1668935022,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/06/2019 01:50:00 PM,01/06/2019 02:10:00 PM,Inwood Hill Park,The Clove,Raccoon,Employee,Native,DOA,0.5,Adult,Small Mammals-RVS,1-1-1666488482,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/06/2019 08:30:00 AM,01/06/2019 08:30:00 AM,Central Park,Conservatory Gardens,Eastern Gray Squirrel,"Conservancies/""Friends of"" Groups",Native,DOA,1,Adult,Small Mammals-non RVS,1-1-1665409010,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/05/2019 02:20:00 PM,01/05/2019 02:25:00 PM,Central Park,Dana Center Men's Restroom,Chicken,"Conservancies/""Friends of"" Groups",Domestic,Healthy,1,Juvenile,Domestic,1-1-1665409000,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,51926
01/05/2019 10:00:00 AM,01/05/2019 10:15:00 AM,Central Park,Wollman Rink,house sparrow,Central,Native,Healthy,0.75,Adult,Birds,1-1-1665983440,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/23/2018 03:30:00 PM,12/23/2018 03:30:00 PM,Riverside Park,79th St. Boat Basin,Seal (Unknown),Employee,Native,Healthy,2,Juvenile,Marine Mammals-seals only,1-1-1659270350,Monitored Animal,1,FALSE,TRUE,NA,1,FALSE,FALSE,NA
12/23/2018 09:10:00 AM,12/23/2018 09:45:00 AM,Hamilton Fish Recreation Center,Pitt st.,Red-tailed Hawk,Central,Native,DOA,1,Juvenile,Raptors,1-1-1661122313,Submitted for DEC Testing,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/23/2018 09:05:00 AM,12/23/2018 09:10:00 AM,Thomas Jefferson Recreation Center,FDR Dr. - Pedestrian Bridge,Eastern Coyote,Central,Native,N/A,0.75,Adult,Coyotes,1-1-1661228192,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/19/2018 01:10:00 PM,12/19/2018 01:15:00 PM,Central Park,North gate Conservatory Garden 106th St and 5th Ave.,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,0.75,Adult,Small Mammals-RVS,1-1-1658891102,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,50827
12/18/2018 09:30:00 AM,12/18/2018 09:40:00 AM,Central Park,Ramble near Stone Arch,Northern Saw-whet Owl,"Conservancies/""Friends of"" Groups",Native,Injured,1.5,Adult,Raptors,1-1-1657709361,Rehabilitator,1,FALSE,FALSE,Bobby Horvath,NA,FALSE,FALSE,NA
12/14/2018 11:00:00 AM,12/14/2018 01:00:00 PM,Inwood Hill Park,Near the dog run at Isham Avenue and Seaman Street,Chicken,Public,Domestic,N/A,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/14/2018 08:45:00 AM,12/14/2018 09:25:00 AM,Riverside Park,"108st and Riverside Dr. behind the retaining wall   40.804917, -73.969238",Raccoon,Central,Native,Injured,1,Adult,Small Mammals-RVS,1-1-1655917421,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,50469
12/11/2018 01:35:00 PM,12/11/2018 01:40:00 PM,Bowling Green,Broadway and Whitehall St,Ring-Billed Gull,Public,Native,Injured,1.75,Juvenile,Birds,1-1-1656496312,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
12/11/2018 10:30:00 AM,12/11/2018 11:00:00 AM,Central Park,In Harlem Meer near Dana Discovery Center,Duck (Unknown),Public,Native,N/A,0.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/03/2018 12:30:00 PM,12/03/2018 04:20:00 PM,Inwood Hill Park,Emerson Playground,Striped Skunk,Public,Native,Healthy,4,Adult,Small Mammals-RVS,1-1-1652674949,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/03/2018 09:00:00 AM,12/03/2018 09:00:00 AM,Jacob H. Schiff Playground,W 136 & Amsterdam,Raccoon,Employee,Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/30/2018 03:00:00 PM,11/30/2018 03:00:00 PM,private property,Lower Manhattan,American Woodcock,Public,Native,N/A,0.25,Adult,Birds,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/30/2018 11:00:00 AM,11/30/2018 01:45:00 PM,Inwood Hill Park,M & O HQ District 12,Chicken,Employee,Domestic,Healthy,1,Adult,Birds,1-1-1647471950,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,48438
