Date and Time of initial call,Date and time of Ranger response,Property,Location,Species Description,Call Source,Species Status,Animal Condition,Duration of Response,Age,Animal Class,311SR Number,Final Ranger Action,# of Animals,PEP Response,Animal Monitored,Rehabilitator,Hours spent monitoring,Police Response,ESU Response,ACC Intake Number
06/23/2021 04:45:00 PM,06/24/2021 08:00:00 AM,Sternberg Park,Inside locked athletic field under construction,Chukar,Other,Exotic,Healthy,6,Adult,Birds,311-06712416,ACC,6,FALSE,FALSE,NA,NA,FALSE,FALSE,163537
06/22/2021 03:30:00 PM,06/22/2021 03:30:00 PM,Prospect Park,V/O Drummers Circle,Dog,Employee,Domestic,Injured,0.5,Juvenile,Domestic,NA,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
06/22/2021 11:30:00 AM,06/22/2021 12:00:00 PM,Marine Park,Salt Marsh Nature Trail,Domestic Rabbit,Employee,Domestic,Healthy,2,Adult,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/16/2021 12:00:00 PM,06/16/2021 01:00:00 PM,Prospect Park,Prospect Lake near LeFrak Center,Domestic Duck,"Conservancies/""Friends of"" Groups",Domestic,Unhealthy,2,Adult,Domestic;#Birds,311-06621675,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,119360
06/16/2021 10:15:00 AM,06/16/2021 10:45:00 AM,Red Hook Recreation Area,Clinton Street south of Bay Street,Raccoon,Central,Native,Healthy,1,Juvenile,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/11/2021 12:00:00 PM,06/16/2021 12:30:00 PM,Canarsie Park,By parkhouse,Cat,Employee,Domestic,Healthy,2,Adult,Domestic,311-06564233,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/15/2021 10:30:00 AM,06/15/2021 10:45:00 AM,Bensonhurst Park,Athletic Field,Canada Goose,Central,Native,Injured,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/14/2021 11:00:00 AM,06/14/2021 11:15:00 AM,Prospect Park,South shore of Lake,Canada Goose,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Adult,Birds,311-06598366,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
06/14/2021 12:15:00 PM,06/14/2021 12:30:00 PM,Parade Ground,Erasmus Hall Educational Campus,Red-tailed Hawk,Central,Native,Healthy,1,Juvenile,Raptors,311-06597894,Advised/Educated others,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
06/10/2021 05:00:00 PM,06/10/2021 05:30:00 PM,Flatbush and Tilden Avenues,By Kings Theater,Red-tailed Hawk,Public,Native,Injured,3,Adult,Raptors,311-06556493,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
06/09/2021 02:30:00 PM,06/09/2021 02:30:00 PM,Prospect Park,East Drive V/O Zucker Playground,Eastern Gray Squirrel,Public,Native,DOA,0.5,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/07/2021 02:30:00 PM,06/07/2021 02:45:00 PM,Prospect Park,Near the Audubon Center,Common Grackle,Public,Native,Injured,2,Adult,Birds,311-06521707,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,118648
06/07/2021 10:45:00 AM,06/07/2021 11:00:00 AM,Leif Ericson Park,3rd Ave,American Kestrel,Public,Native,Injured,1,Juvenile,Raptors,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/07/2021 10:00:00 AM,06/07/2021 09:30:00 AM,Fort Greene Park,Washington and Willoughby,Canada Goose,Employee,Native,Injured,3,Adult,Birds,NA,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
06/03/2021 03:30:00 PM,06/03/2021 04:15:00 PM,Prospect Park,East Drive south of Zoo,Common Snapping Turtle,"Conservancies/""Friends of"" Groups",Native,Healthy,0.75,Adult,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
06/03/2021 09:45:00 AM,06/03/2021 10:00:00 AM,Prospect Park,Long Meadow,Wood Duck,"Conservancies/""Friends of"" Groups",Native,Healthy,1.5,Infant,Birds,311-064-72247,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
06/01/2021 03:30:00 PM,06/01/2021 03:30:00 PM,Marine Park,Salt Marsh Nature Center,Diamondback Terrapin,Public,Native,Healthy,0.5,Infant,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,3,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/28/2021 09:15:00 AM,05/28/2021 09:30:00 AM,Prospect Park,The Boathouse by the boat ramp,Mute Swan,Public,Invasive,Injured,1,Adult,Birds,311-06412112,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/27/2021 11:00:00 AM,05/28/2021 11:00:00 AM,Prospect Park,Duck Island,Canada Goose,Central,Native,Injured,1,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
05/26/2021 04:30:00 PM,05/26/2021 04:45:00 PM,Red Hook Recreation Area,V/O Columbia Street Entrance,Bird (Unknown),Central,N/A,Injured,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/25/2021 04:45:00 PM,05/25/2021 05:00:00 PM,Purple Playground,Entrance on 17th St between 5th Ave and 6th Ave,Mouse (Unknown),Central,N/A,N/A,1,Infant,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/25/2021 10:30:00 AM,05/25/2021 10:30:00 AM,Prospect Park,South Drive,Turtle (Unknown),Public,N/A,N/A,0.5,Adult,Terrestrial Reptile or Amphibian,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/24/2021 04:00:00 PM,05/24/2021 04:00:00 PM,Prospect Park,By Boat House,House Sparrow,Public,Native,Healthy,0.25,Infant,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/24/2021 09:15:00 AM,05/24/2021 09:15:00 AM,Coney Island Beach &amp; Boardwalk,"Brighton 2, near the lifeguard stand",American Oystercatcher,Public,Native,N/A,1,Infant,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/23/2021 10:30:00 AM,05/23/2021 11:00:00 AM,Prospect Park,Lafayette Memorial,Bird (Unknown),"Conservancies/""Friends of"" Groups",Native,Healthy,0.5,Infant,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/23/2021 11:30:00 AM,05/23/2021 11:30:00 AM,Brooklyn Bridge Park,Pier 2,Common Grackle,Central,Native,Healthy,0.5,Infant,Birds,NA,Relocated/Condition Corrected,1,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
05/18/2021 09:30:00 AM,05/18/2021 02:00:00 PM,Prospect Park,Under Terrace Bridge,Raccoon,Public,Native,DOA,1,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/13/2021 11:30:00 AM,05/13/2021 12:30:00 PM,Brooklyn Bridge Park,Pier 2 Basketball courts,European Starling,Employee,Native,Healthy,1,Juvenile,Birds,NA,Relocated/Condition Corrected,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
05/13/2021 10:00:00 AM,05/13/2021 10:30:00 AM,Prospect Park,Bandshell,Ovenbird,Employee,Native,Healthy,0.5,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/11/2021 12:00:00 PM,05/11/2021 12:00:00 PM,Prospect Park,Vicinity of Prospect Park Garage,Raccoon,Central,Native,Healthy,1.5,Juvenile,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/10/2021 10:15:00 AM,05/10/2021 10:15:00 AM,Henry Chapin Playgorund,Playground,Budgerigar Parakeet,Central,Domestic,Injured,1,Adult,Birds;#Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/09/2021 02:00:00 PM,05/09/2021 02:00:00 PM,Marine Park,Salt Marsh Nature Center,House Sparrow,Public,Native,Injured,1.5,Juvenile,Birds,311-062-109-56,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,158873
05/07/2021 02:00:00 PM,05/07/2021 02:00:00 PM,Coney Island Beach &amp; Boardwalk,Coney Island Aquarium,Red-Eared Slider,Public,Invasive,Healthy,2.5,Adult,Terrestrial Reptile or Amphibian,311-06193198,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,158714
05/06/2021 04:00:00 PM,05/06/2021 05:30:00 PM,Roebling Playground,Hopscotch court,House Sparrow,Central,Native,Injured,1.5,Juvenile,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/20/2021 08:00:00 AM,04/20/2021 08:00:00 AM,Owl's Head Park,Colonial Rd and 67th St,Chicken,Public,Domestic,Healthy,0.5,Adult,Domestic;#Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/19/2021 05:45:00 PM,04/19/2021 05:45:00 PM,Parade Ground,Bowling Green Cottage Field,Chicken,Observed by Ranger,Domestic,DOA,0.25,Adult,Domestic;#Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/19/2021 03:15:00 PM,04/19/2021 03:30:00 PM,Marine Park,Burnett St and Avenue U,Virginia Opossum,Public,Native,Unhealthy,0.25,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/17/2021 07:00:00 PM,04/18/2021 09:30:00 AM,Brooklyn Bridge Park,Between Pier 3 and Pier 4,Red-throated Loon,Other,Native,Unhealthy,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/15/2021 09:30:00 AM,04/15/2021 11:00:00 AM,Dyker Beach Park,Bay 8 Playground,Domestic Rabbit,Central,Domestic,Injured,1.5,Adult,Domestic;#Small Mammals-non RVS,311-05973365,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,115004
04/14/2021 04:00:00 PM,04/14/2021 04:30:00 PM,Prospect Park,"40.658018,-73.967023",Raccoon,Public,Native,Unhealthy,4,Adult,Small Mammals-RVS,311-05966602,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,114976
04/12/2021 03:00:00 PM,04/12/2021 03:00:00 PM,Belt Parkway/Shore Parkway,Ballfields across Belt Pkwy from Bensonhurst Park,Brant Goose,Public,Native,Injured,2,Adult,Birds,NA,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,114828
04/04/2021 04:00:00 PM,04/04/2021 04:30:00 PM,McCarren Park,Zone 3 near trailers,Eastern Red Bat,Public,Native,Injured,2.5,Adult,Small Mammals-RVS,311-05871597,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
04/01/2021 04:00:00 PM,04/01/2021 05:00:00 PM,Brooklyn Bridge Park,Pier 6 Playground,Eastern Gray Squirrel,Employee,Native,Healthy,1,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/31/2021 11:30:00 AM,03/31/2021 12:00:00 PM,Bush Terminal Park,Next to park path,Virginia Opossum,Employee,Native,Unhealthy,1.5,Adult,Small Mammals-non RVS,311-05836738,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,114102
03/31/2021 04:30:00 PM,03/31/2021 05:00:00 PM,Brooklyn Bridge Park,BBP Conservancy Office,House Sparrow,"Conservancies/""Friends of"" Groups",Native,Healthy,0.5,Adult,Birds,311-05840373,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/30/2021 03:30:00 PM,03/30/2021 04:00:00 PM,Spring Creek Park,Near entrance to Shirley Chisholm State Park,Canada Goose,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Birds,NA,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,114060
03/30/2021 01:30:00 PM,03/30/2021 02:00:00 PM,Prospect Park,Willink Hill,Red-tailed Hawk,"Conservancies/""Friends of"" Groups",Native,DOA,1,Adult,Raptors,311-05829729,Submitted for DEC Testing,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/29/2021 10:00:00 AM,03/29/2021 11:00:00 AM,Coney Island Beach &amp; Boardwalk,NY Aquarium,Herring Gull,Other,Native,Injured,2.5,Adult,Birds,311-0582-2282,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
03/26/2021 09:00:00 AM,03/26/2021 02:00:00 PM,Coney Island Beach &amp; Boardwalk,NY Aquarium,Black Scoter,Public,Native,Unhealthy,3.5,Adult,Birds,311-05784053,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
03/25/2021 03:00:00 PM,03/25/2021 03:30:00 PM,Prospect Park,Lincoln Road entrance,Dog,Public,Domestic,Healthy,0.5,Adult,Domestic,311-057839-67,Rehabilitator,1,FALSE,FALSE,Sean Casey Animal Rescue,NA,FALSE,FALSE,NA
03/24/2021 09:00:00 AM,03/24/2021 09:00:00 AM,Canarsie Park,Vicinity of Skate Park,Chicken,Central,Domestic,Healthy,3,Adult,Domestic;#Birds,311-05772838,ACC,9,FALSE,FALSE,NA,NA,FALSE,FALSE,154888
03/15/2021 11:30:00 AM,03/15/2021 11:45:00 AM,Prospect Park,Boat House,Budgerigar Parakeet,Public,Domestic,Healthy,2,Adult,Domestic;#Birds,NA,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,113223
03/12/2021 11:10:00 AM,03/12/2021 11:30:00 PM,Prospect Park,Lake Side and LeFrak,Eastern Gray Squirrel,Employee,Native,Injured,2,Adult,Small Mammals-non RVS,311-05663800,Rehabilitator,1,FALSE,FALSE,Kris Bevilacqua,NA,FALSE,FALSE,NA
03/09/2021 12:00:00 PM,03/09/2021 12:00:00 PM,Marine Park,Salt Marsh Nature Center,Canada Goose,Public,Native,Unhealthy,1,Adult,Birds,311-05631228,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,112883
03/03/2021 03:00:00 PM,03/03/2021 03:30:00 PM,Prospect Park,LeFrak Center,Raccoon,Central,Native,N/A,0.5,Adult,Small Mammals-RVS,311-05569987,Unfounded,0,FALSE,FALSE,NA,1,FALSE,FALSE,NA
03/02/2021 11:00:00 AM,03/02/2021 11:30:00 AM,Canarsie Park,Bike path on Paerdegat Ave N between Paerdegat 11th St and Paerdegat 12th St,Mute Swan,Public,Invasive,Injured,2.5,Adult,Birds,NA,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
02/27/2021 02:00:00 PM,02/27/2021 02:15:00 PM,Coney Island Beach and Boardwalk,Brighton Beach near Coney Island Ave,Snowy Owl,Public,Native,Unhealthy,2,Adult,Raptors,311-05533249,Rehabilitator,1,FALSE,FALSE,Bobby Horvath,NA,FALSE,FALSE,NA
02/26/2021 03:30:00 PM,02/26/2021 04:00:00 PM,Brooklyn Bridge Park,Pier 6,Virginia Opossum,Employee,Native,Healthy,0.5,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/26/2021 11:00:00 AM,02/26/2021 12:00:00 PM,McCarren Park,North 12th St and Driggs Ave,Eastern Gray Squirrel,Employee,Native,Unhealthy,1,Adult,Small Mammals-non RVS,311-05525809,Rehabilitator,1,FALSE,TRUE,Kris Bevilacqua,1,FALSE,FALSE,NA
02/21/2021 01:40:00 PM,02/21/2021 01:45:00 PM,Prospect Park,Terrace Bridge,Raccoon,Employee,Native,Unhealthy,1,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/19/2021 03:45:00 PM,02/19/2021 04:15:00 PM,Canarsie Park,Park House,Dog,Employee,Domestic,Injured,1.5,Adult,Domestic,311-05466125,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,112054
01/31/2021 02:30:00 PM,01/31/2021 02:30:00 PM,Marine Park,Floyd Bennett Kayak Launch,Herring Gull,Public,Native,Injured,1,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
01/22/2021 03:30:00 PM,01/22/2021 04:00:00 PM,Prospect Park,"Lakeside, just across from the peristyle",Gull (Unknown),"Conservancies/""Friends of"" Groups",Native,DOA,0.5,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/20/2021 04:30:00 PM,01/20/2021 05:00:00 PM,Marine Park,Ave U and Marine Park,Ring-billed Gull,Observed by Ranger,Native,Injured,0.5,Adult,Birds,NA,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
01/17/2021 10:30:00 AM,01/17/2021 10:30:00 AM,Kolbert Playground,Playground area,Rock Dove,Employee,Native,Injured,1,Adult,Birds,311-05161314,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,110594
01/13/2021 03:30:00 PM,01/13/2021 04:00:00 PM,Coney Island Beach &amp; Boardwalk,Coney Island Pier,Bird (Unknown),Public,Native,N/A,0.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/13/2021 11:00:00 AM,01/13/2021 12:00:00 PM,Kaiser Park,PEP Command,Dog,Employee,Domestic,Healthy,1.5,Adult,Domestic,311-05129277,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,149219
01/09/2021 04:30:00 PM,01/10/2021 10:30:00 AM,Walt Whitman Park,Park,Red-tailed Hawk,Public,Native,N/A,1,Adult,Raptors,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/09/2021 04:30:00 PM,01/09/2021 05:30:00 PM,Walt Whitman Park,London Plane Tree by Brooklyn Bridge exit ramp,Red-tailed Hawk,Public,Native,Injured,1,Adult,Raptors,31105093015,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
01/02/2021 10:00:00 AM,01/02/2021 10:30:00 AM,Prospect Park,"Coney Island Ave and Parkside 40.651493, -73.971583",Raccoon,Employee,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,311-05028045,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,148161
12/30/2020 10:00:00 PM,12/31/2020 11:30:00 AM,Sunset Park,7th Ave and 44th St,Chicken,Employee,Domestic,Healthy,1.5,Adult,Domestic;#Birds,311-05011022,ACC,4,FALSE,FALSE,NA,NA,FALSE,FALSE,148099
12/20/2020 11:30:00 AM,12/20/2020 12:00:00 PM,Bush Terminal Park,Marsh Restoration Area,Canada Goose,Public,Native,Injured,2.5,Adult,Birds,NA,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
12/08/2020 10:30:00 AM,12/08/2020 10:30:00 AM,Fulton Park,Tree on the Fulton St side,Red-tailed Hawk,Central,Native,Healthy,0.25,Adult,Raptors,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/24/2020 02:00:00 PM,11/25/2020 02:30:00 PM,Bushwick Playground,Building of Bushwick Pool,Cat,Employee,Domestic,Healthy,4,Juvenile,Domestic,NA,ACC,3,FALSE,FALSE,NA,NA,FALSE,FALSE,"107821, 107822, 107823"
11/24/2020 11:30:00 AM,11/24/2020 12:00:00 PM,Brooklyn Bridge Park,Pier 4,Mute Swan,Central,Invasive,Injured,2.5,Juvenile,Birds,311-04691439,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
11/21/2020 01:30:00 PM,11/21/2020 01:30:00 PM,Marine Park,In the water at Marine Park,Brant Goose,Observed by Ranger,Native,Injured,3.5,Adult,Birds,311-04665261,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
11/19/2020 12:15:00 PM,11/19/2020 12:50:00 PM,Shore Park and Parkway,On Bike Path near the entrance of Knapp Street and Emmons Street,Mute Swan,Public,Invasive,Unhealthy,3.5,Adult,Birds,311-04645241,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
11/19/2020 07:45:00 AM,11/19/2020 08:30:00 AM,Bartlett Playground,park perimeter,Common Snapping Turtle,Central,Native,N/A,0.5,Juvenile,Terrestrial Reptile or Amphibian,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/14/2020 12:40:00 PM,11/14/2020 01:00:00 PM,Sheepshead Bay Piers,By 400 Shore Blvd.,Mute Swan,Public,Invasive,Unhealthy,3,Juvenile,Birds,311-04592948,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
11/10/2020 04:15:00 PM,11/10/2020 04:30:00 PM,Cadman Plaza Park,N/A,Red-tailed Hawk,Central,Native,Injured,1,Adult,Raptors,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/10/2020 09:00:00 AM,11/10/2020 09:00:00 AM,Grand Army Plaza,N/A,Dog,Employee,Domestic,N/A,2,Adult,Domestic,NA,Monitored Animal,1,FALSE,TRUE,NA,2,FALSE,FALSE,NA
11/07/2020 04:00:00 PM,11/07/2020 05:00:00 PM,Prospect Park,3rd Street Playground,Raccoon,Central,Native,N/A,1,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/24/2020 12:30:00 PM,10/24/2020 01:00:00 PM,Prospect Park,"On park path, adjacent to intersection of Prospect Park Southwest and Terrace Blvd",Eastern Red Bat,Public,Native,Injured,1,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/23/2020 04:00:00 PM,10/23/2020 04:15:00 PM,Coney Island Beach &amp; Boardwalk,New York Aquarium,Double-Crested Cormorant,Central,Native,Injured,2.5,Adult,Birds,311-04377563,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
10/23/2020 09:15:00 AM,10/23/2020 09:15:00 AM,Marine Park,Salt Marsh Nature Center,Dog,Public,Domestic,Healthy,0.5,Adult,Domestic,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/20/2020 01:00:00 PM,10/20/2020 01:00:00 PM,Prospect Park,S/O Boathouse,Bird (Unknown),Central,Native,N/A,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/19/2020 11:30:00 AM,10/19/2020 12:00:00 PM,Prospect Park,"40°39'29.1""N 73°57'56.5""W - Weeded edge of lake near Music Island",Raccoon,Public,Native,Unhealthy,2,Adult,Small Mammals-RVS,31104334064,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,105470
10/18/2020 02:00:00 PM,10/18/2020 02:30:00 PM,Prospect Park,"40.653778,-73.968396 -Parkside ave and ocean ave entrance - Lake",Raccoon,Public,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,311-04324668,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,105393
10/18/2020 08:00:00 AM,10/18/2020 08:00:00 AM,Brooklyn Bridge Park,Pier 1 Garden,Eastern Red Bat,Employee,Native,Injured,3,Adult,Small Mammals-RVS,NA,Rehabilitator,1,TRUE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
10/16/2020 09:00:00 AM,10/16/2020 09:30:00 AM,McCarren Park,McCarren Park Comfort Station,Eastern Gray Squirrel,Public,Native,Injured,2,Adult,Small Mammals-non RVS,311-04303487,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/15/2020 02:30:00 PM,10/15/2020 02:45:00 PM,Highland Park,Jamaica Avenue and Cleveland Street,Peregrine Falcon,Employee,Native,Injured,1.75,Adult,Raptors,311-04296682,Rehabilitator,1,FALSE,FALSE,Bobby Horvath,NA,FALSE,FALSE,NA
10/13/2020 05:15:00 PM,10/13/2020 05:30:00 PM,American Veterans Memorial Pier,Waste Treatment Plant,Peregrine Falcon,Other,Native,Injured,2.5,Adult,Raptors,311-04277525,Rehabilitator,1,FALSE,FALSE,Bobby Horvath,NA,FALSE,FALSE,NA
10/12/2020 04:00:00 PM,10/12/2020 04:00:00 PM,Bushwick Playground,Bushwick Pool,Eastern Gray Squirrel,Central,Native,N/A,0.5,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/11/2020 10:00:00 AM,10/11/2020 10:00:00 AM,Sunset Park,5 Ave and 41 St,Canada Goose,Central,Native,Healthy,1.5,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/10/2020 12:48:00 PM,10/10/2020 01:20:00 PM,Brower Park,By Playground Area,Chicken,Central,Domestic,Healthy,2,Adult,Birds,311-04244040,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,104784
10/06/2020 09:45:00 AM,10/06/2020 09:45:00 AM,Marine Park,Green bridge to nature trail,Laughing Gull,Public,Native,Injured,0.25,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/02/2020 11:30:00 AM,10/02/2020 11:45:00 AM,McCarren Park,150 N 12th Street,Bird (Unknown),Central,Native,Injured,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/30/2020 01:11:00 PM,09/30/2020 01:30:00 PM,John Paul Jones Park,By Fort Hamilton and 101 street,Rock Dove,Central,Native,Injured,3.5,Adult,Birds,311-04135147,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
09/30/2020 11:00:00 AM,09/30/2020 11:05:00 AM,Coney Island Creek Park,Across the street from 3602 Bayview Avenue,Red-Eared Slider,Employee,Invasive,Healthy,1.5,Adult,Terrestrial Reptile or Amphibian,311-04134628,ACC,2,TRUE,FALSE,NA,NA,FALSE,FALSE,"103963, 103964"
09/28/2020 12:00:00 PM,09/28/2020 02:00:00 PM,Prospect Park,Near Bartell Pritchard,Chukar,"Conservancies/""Friends of"" Groups",Exotic,N/A,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/27/2020 01:30:00 PM,09/27/2020 01:45:00 PM,Prospect Park,V/O boathouse,Mallard Duck,Central,Native,Injured,3,Adult,Birds,NA,Rehabilitator,1,FALSE,TRUE,Wild Bird Fund,1.5,FALSE,FALSE,NA
09/26/2020 11:00:00 AM,09/26/2020 12:00:00 PM,Prospect Park,Peninsula,Mallard Duck,Employee,Native,Injured,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/26/2020 09:30:00 AM,09/26/2020 12:30:00 PM,Msgr. McGolrick Park,By Driggs Avenue and Russell Street,Eastern Gray Squirrel,Central,Native,N/A,0.5,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
