Date and Time of initial call,Date and time of Ranger response,Property,Location,Species Description,Call Source,Species Status,Animal Condition,Duration of Response,Age,Animal Class,311SR Number,Final Ranger Action,# of Animals,PEP Response,Animal Monitored,Rehabilitator,Hours spent monitoring,Police Response,ESU Response,ACC Intake Number
12/07/2019 03:00:00 PM,12/07/2019 03:15:00 PM,Blue Heron Park,"End of Newton Avenue. GPS coordinates: 40.528038, -74.172371",Raccoon,Public,Native,Unhealthy,0.25,Adult,Small Mammals-RVS,311-01-325667,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,83353
11/26/2019 03:35:00 PM,11/26/2019 03:40:00 PM,High Rock Park,"Near Altamont house, Walden Ave entrance",White-tailed Deer,Employee,Native,Injured,4.5,Juvenile,Deer,311-01247605,Relocated/Condition Corrected,1,TRUE,FALSE,NA,NA,FALSE,TRUE,NA
11/22/2019 11:30:00 AM,11/22/2019 11:30:00 AM,Lemon Creek Park,Side of parking lot,Raccoon,Observed by Ranger,Native,Unhealthy,1,Adult,Small Mammals-RVS,31101211799,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,82154
11/01/2019 03:00:00 PM,11/01/2019 03:00:00 PM,Brookfield Park,Gutters around both mounds,Snake (Unknown),Observed by Ranger,Native,N/A,0.5,Adult,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,3,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/31/2019 03:30:00 PM,10/31/2019 03:30:00 PM,Brookfield Park,In gutters,Snake (Unknown),Observed by Ranger,Native,Healthy,1,Adult,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,7,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/30/2019 11:15:00 AM,10/30/2019 11:25:00 AM,Greenbelt Nature Center,Greenbelt Nature Center,Fancy Mouse,Employee,Domestic,Healthy,1.5,Adult,Small Mammals-non RVS,311-01006878,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,80221
10/26/2019 03:15:00 PM,10/26/2019 03:15:00 PM,Fairview Park,Off Veterans Road West about 15-20 feet in the woods,White-tailed Deer,Employee,Native,Injured,5.5,Adult,Deer,311-00976675,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,TRUE,NA
10/27/2019 05:45:00 PM,10/27/2019 06:00:00 PM,Blue Heron Park,Hylan Blvd and Pillion Ave,Cat,Employee,Domestic,Unhealthy,0.75,Juvenile,Domestic,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/25/2019 01:00:00 PM,10/25/2019 01:10:00 PM,Fairview Park,Entrance by West Shore Motor Lodge at Englewood Avenue and Veterans Road West.,White-tailed Deer,Employee,Native,Injured,1.5,Adult,Deer,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/25/2019 09:00:00 AM,10/25/2019 09:30:00 AM,Brookfield Park,Pond next to DEP building,Canada Goose,Employee,Native,Injured,0.75,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/23/2019 01:05:00 PM,10/23/2019 01:10:00 PM,Midland Beach,"On beach, Father Capodanno boulevard and Buel Avenue",Black-backed Gull,Employee,Native,Injured,1,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
10/22/2019 02:45:00 PM,10/22/2019 02:59:00 PM,Amundsen Circle,Amboy rd and Riedel ave,American Alligator,Employee,Exotic,Healthy,2,Infant,Terrestrial Reptile or Amphibian,311-00941690,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,52440
10/22/2019 11:30:00 AM,10/22/2019 11:45:00 AM,Willowbrook Park,Near Ballfields,Groundhog,Employee,Native,N/A,1,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/18/2019 03:30:00 PM,10/18/2019 03:35:00 PM,Greenbelt Nature Center,Off the nature center trail,Domestic Rabbit,Employee,Domestic,Healthy,2.25,Adult,Domestic,311-00908983,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,79209
10/17/2019 11:00:00 AM,10/17/2019 11:45:00 AM,High Rock Park,Altimont House Driveway,Canada Goose,Employee,Native,Injured,0.75,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/04/2019 10:00:00 AM,10/04/2019 10:30:00 AM,Ocean Breeze Track & Field Athletic Complex,In front of complex on street,Guineafowl,Employee,Domestic,DOA,1,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/01/2019 11:30:00 AM,10/01/2019 11:45:00 AM,Ocean Breeze Park,Ocean Breeze Horse Stables,Chicken,Employee,Domestic,Injured,2,Adult,Birds,NA,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,52440
09/30/2019 10:30:00 AM,09/30/2019 10:30:00 AM,Brookfield Park,Drainage canal inside park,Garter Snake,Observed by Ranger,Native,Injured,0.25,Adult,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,3,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/27/2019 02:50:00 PM,09/28/2019 10:08:00 AM,Brookfield Park,East and west mounds,Garter snake,Public,Native,Healthy,1,Adult,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,8,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/18/2019 03:00:00 PM,09/24/2019 01:10:00 PM,Reed's Basket Willow Swamp Park,Chapin Woods,Domestic Duck,Employee,Domestic,Injured,1.5,Adult,Domestic;#Birds,NA,Unfounded,0,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
09/23/2019 10:00:00 AM,09/23/2019 11:15:00 AM,Snug Harbor Cultural Center,Castle,Merlin,Public,Native,Unhealthy,4,Adult,Raptors,311-00707718,Rehabilitator,1,FALSE,FALSE,Wild bird fund,NA,FALSE,FALSE,NA
09/22/2019 01:20:00 PM,09/22/2019 01:25:00 PM,High Rock Park,Greenbelt Nature Center on Rockland Ave,Groundhog,Employee,Native,Injured,2,Juvenile,Small Mammals-non RVS,311-00699486,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,52440
09/21/2019 11:00:00 AM,09/21/2019 11:15:00 AM,Blue Heron Park,Behind Nature Center,Groundhog,Observed by Ranger,Native,Injured,0.5,Adult,Small Mammals-non RVS,311-00691032,ACC,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,76481
09/19/2019 09:30:00 AM,09/20/2019 09:15:00 AM,Chapin Woods,Jerome X. Donovan Pond,Domestic Waterfowl,Employee,Domestic,Healthy,1,Adult;#Juvenile,Domestic;#Birds,NA,Monitored Animal,8,FALSE,TRUE,NA,NA,FALSE,FALSE,NA
09/18/2019 03:30:00 PM,09/19/2019 09:30:00 AM,Reed's Basket Willow Swamp Park,Chapin Woods,Domestic Duck,Employee,Domestic,Healthy,2,Adult,Domestic,311-00673573,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,76264
09/17/2019 10:40:00 AM,09/17/2019 01:00:00 PM,Franklin D. Roosevelt Boardwalk and Beach,On beach near lot 6 fishing pier,Sea Turtle,Employee,Native,DOA,1,Adult,Marine Reptiles,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/05/2019 08:30:00 AM,09/05/2019 09:30:00 AM,Willowbrook Park,side of pond near Morani st and Victory Blvd,Canada Goose,Employee,Native,DOA,0.5,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/04/2019 12:00:00 PM,09/04/2019 02:00:00 PM,Clove Lakes Park,Martling Pond near Martling Ave,Mallard Duck,Employee,Native,Injured,1,Juvenile,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/01/2019 03:05:00 PM,09/01/2019 03:12:00 AM,Willowbrook Park,At Comfort Station M&O Office,Guinea Pig,Employee,Domestic,Healthy,1.5,Adult,Domestic,311-00522881,ACC,2,FALSE,FALSE,NA,NA,FALSE,FALSE,96775
09/01/2019 10:50:00 AM,09/01/2019 11:00:00 AM,New Dorp Park,Cedar Grove Park near New Dorp Park,Double-crested Cormorant,Employee,Native,Injured,1.5,Adult,Birds,311-00521896,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,96722
08/31/2019 11:30:00 AM,08/31/2019 11:30:00 AM,Ocean Breeze Park,Near Stables,Chicken,Observed by Ranger,Domestic,Healthy,0.5,Adult,Birds,311-00514610,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,74484
08/27/2019 10:30:00 AM,08/27/2019 10:45:00 AM,Cedar Grove Park,Trail side of park,Dog,Employee,Domestic,Healthy,1.5,Adult,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/18/2019 03:30:00 PM,08/18/2019 04:15:00 PM,Willowbrook Park,Far side of pond,Domestic Goose,Public,Domestic,N/A,0.75,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/21/2019 12:15:00 PM,08/21/2019 12:25:00 PM,South Beach,Lot 4,Herring Gull,Employee,Native,Injured,1.25,Adult,Birds,311-00433591,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/18/2019 04:50:00 PM,07/18/2019 05:00:00 PM,Historic Richmondtown,near the Basket House,Canada Goose,Other,Native,Injured,1.75,Adult,Birds,311-00163705,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,69548
08/23/2019 01:30:00 PM,08/23/2019 01:48:00 PM,Cedar Grove Beach,Cedar Grove Beach,Herring Gull,Employee,Native,Injured,0.75,Adult,Birds,311-00451258,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,73698
08/20/2019 11:00:00 AM,08/20/2019 12:30:00 PM,Blue Heron Park,Hylan Blvd and Pollion Ave,Raccoon,Employee,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,311-0042-6844,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,73334
08/20/2019 10:30:00 AM,08/20/2019 12:30:00 PM,High Rock Park,Altamont ave and beacon ave,Raccoon,Employee,Native,Unhealthy,2,Juvenile,Small Mammals-RVS,311-0042-6621,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,73333
08/17/2019 01:30:00 PM,08/17/2019 01:35:00 PM,Midland Beach,Ocean Breeze Pier,Herring Gull,Employee,Native,Injured,2,Adult,Birds,31100396602,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,73019
08/16/2019 10:30:00 AM,08/16/2019 10:45:00 AM,Willowbrook Park,In a tree off of the main trail path.,Chicken,Employee,Domestic,Healthy,1.25,Juvenile,Domestic,311-0039-5557,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,72824
08/15/2019 04:10:00 PM,08/15/2019 04:15:00 PM,Ocean Breeze Track & Field Athletic Complex,Grass field next to the complex,Herring Gull,Employee,Native,DOA,1.25,Adult,Birds,311-00389014,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/14/2019 11:50:00 AM,08/14/2019 12:00:00 PM,Midland Beach,Midland Beach,Lesser Yellowlegs,Employee,Native,Injured,1.25,Adult,Birds,311-00380755,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,72618
08/10/2019 03:30:00 PM,08/10/2019 03:45:00 PM,Willowbrook Park,By maintenance building.,Domestic Rabbit,Employee,Domestic,Healthy,1,Adult,Domestic,3-1100342613,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,72117
08/02/2019 03:15:00 PM,08/02/2019 03:30:00 PM,Willowbrook Park,In pond near comfort station,Bird (Unknown),Public,Native,Healthy,0.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/31/2019 11:00:00 AM,07/31/2019 11:30:00 AM,Tottenville Pool,Street corner of Tottenville Pool,Eastern Gray Squirrel,Public,Native,N/A,1,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/31/2019 01:00:00 PM,07/31/2019 02:00:00 PM,High Rock Park,admin office,Bird (Unknown),Employee,Native,N/A,1.5,Infant,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/30/2019 01:00:00 PM,07/30/2019 01:10:00 PM,Midland Beach,Midland Beach,Double-crested Cormorant,Employee,Native,DOA,1,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/28/2019 11:30:00 AM,07/28/2019 01:30:00 PM,Midland Beach,Along the beach near pier,Double-crested Cormorant,Employee,Native,DOA,3,Adult,Birds,311-0024-5797,Submitted for DEC Testing,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/27/2019 02:10:00 PM,07/27/2019 02:25:00 PM,Midland Beach,"GPS 40.570145, -74.086938",Herring Gull,Employee,Native,Unhealthy,1.25,Adult,Birds,311-00238614,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,70579
07/25/2019 01:30:00 PM,07/25/2019 02:30:00 PM,High Rock Park,Greenbelt Nature Center,American Crow,Employee,Native,Injured,3,Adult,Birds,311-00223574,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/22/2019 10:30:00 AM,07/22/2019 10:35:00 AM,Clove Lakes Park,Martlings Pond near cemetery,White-tailed Deer,Employee,Native,Injured,2,Infant,Deer,311-00194071,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,69886
07/19/2019 03:00:00 PM,07/19/2019 03:15:00 PM,Midland Beach,"Cross streets Father Capodanno Boulevard and Naughton Avenue. GPS 40.576061, -74.079058",Double-crested Cormorant,Employee,Native,Unhealthy,2.25,Adult,Birds,311-00172169,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,69653
07/19/2019 12:00:00 PM,07/19/2019 12:10:00 PM,South Beach,"On the beach near lot 1. GPS 40.593640, -74.060323",Double-crested Cormorant,Employee,Native,Unhealthy,1.25,Adult,Birds,311-00172007,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,69635
07/18/2019 02:00:00 PM,07/18/2019 02:20:00 PM,Midland Beach,On beach near lot 6 fishing pier,Double-crested Cormorant,Employee,Native,Unhealthy,0.5,Adult,Birds,311-00162912,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,69510
07/18/2019 08:30:00 AM,07/18/2019 09:30:00 AM,Freshkills Park,closer to Wild Ave and E Service Rd entrance,Osprey,Other,Native,N/A,3,Juvenile,Raptors,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/16/2019 04:15:00 PM,07/16/2019 04:40:00 PM,LaTourette Park & Golf Course,Historic Richmondtown,Canada Goose,Other,Native,Unhealthy,0.75,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/12/2019 01:30:00 PM,07/12/2019 01:50:00 PM,Alice Austen Park,Inside the museum,Raccoon,Employee,Native,Healthy,2,Juvenile,Small Mammals-RVS,311-00113447,Relocated/Condition Corrected,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/11/2019 03:55:00 PM,07/11/2019 04:00:00 PM,Midland Beach,Naughton Ave jetty,Double-crested Cormorant,Employee,Native,Unhealthy,1.5,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/09/2019 03:20:00 PM,07/09/2019 03:30:00 PM,Wolfe's Pond Park,Pond area located behind maintenance building.,Canada Goose,Employee,Native,Healthy,0.5,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
07/08/2019 11:55:00 AM,07/07/2019 01:00:00 PM,Willowbrook Park,Willowbrook Pond,Raccoon,Public,Native,N/A,4,Juvenile,Small Mammals-RVS,NA,Unfounded,0,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
07/07/2019 12:45:00 PM,07/07/2019 03:30:00 PM,Willowbrook Park,Willowbrook Pond,Raccoon,Public,Native,Healthy,4,Juvenile,Small Mammals-RVS,NA,Unfounded,0,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
07/06/2019 10:30:00 AM,07/06/2019 12:40:00 PM,Franklin D. Roosevelt Boardwalk and Beach,On a tree in Lot 2,Honey Bee,Employee,Native,Healthy,0.5,Adult,Domestic,NA,Advised/Educated others,200,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/01/2019 11:10:00 AM,07/01/2019 11:35:00 AM,Clove Lakes Park,Martling Avenue Dam,Turtle (Unknown),Other,Native,N/A,0.75,Adult,Terrestrial Reptile or Amphibian,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/27/2019 02:40:00 PM,06/27/2019 02:50:00 PM,Bunker Ponds Park,"On Hylan Blvd, between Kingdom Ave and Art",White-tailed Deer,Employee,Native,Injured,2.25,Adult,Deer,1-1-173240123,ACC,1,FALSE,TRUE,NA,2,FALSE,TRUE,67399
06/26/2019 10:15:00 AM,06/26/2019 10:20:00 AM,Wolfe's Pond Park,Pond and beach,Mute Swan,Other,Invasive,N/A,0.75,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/22/2019 02:00:00 PM,06/22/2019 03:00:00 PM,Wolfe's Pond Park,Next to bathrooms near barbecue area,Eastern Gray Squirrel,Employee,Native,DOA,0.5,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/19/2019 12:30:00 PM,06/19/2019 01:00:00 PM,Midland beach,Midland Beach at Father Capodanno boulevard and Lincoln Avenue,Red-Eared Slider,Employee,Invasive,Healthy,0.5,Adult,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/19/2019 11:00:00 AM,06/19/2019 02:00:00 PM,Silver Lake Park,Greenhouse within Silver lake park,Raccoon,Employee,Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/09/2019 12:50:00 PM,06/09/2019 12:55:00 PM,Silver Lake Park,Bridge,Red-Eared Slider,Employee,Invasive,Injured,2,Adult,Terrestrial Reptile or Amphibian,1-1-1724490913,ACC,2,TRUE,FALSE,NA,NA,FALSE,FALSE,65379 65380
06/02/2019 05:15:00 PM,06/05/2019 09:20:00 AM,LaTourette Park & Golf Course,Perimeter of park,Common Snapping Turtle,Other,Native,N/A,0.25,Adult,Terrestrial Reptile or Amphibian,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/27/2019 10:00:00 AM,05/27/2019 10:00:00 AM,Blue Heron Park,Blue Heron Nature Center,Common Snapping Turtle,Public,Native,Healthy,0.75,Adult,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/20/2019 11:40:00 AM,05/20/2019 12:17:00 PM,Allison Pond Park,Allison Pond,Common Snapping Turtle,Central,Native,Healthy,0.5,Adult,Terrestrial Reptile or Amphibian,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/20/2019 11:00:00 AM,05/20/2019 11:45:00 AM,Willowbrook Park,Next to comfort station,Domestic Duck,Employee,Domestic,Healthy,2,Juvenile,Domestic,NA,ACC,5,FALSE,FALSE,NA,NA,FALSE,FALSE,1-1-1721095361
05/15/2019 11:15:00 AM,05/15/2019 11:35:00 AM,South Beach Wetlands,Jetty btwn beach and South fin grill,Common Snapping Turtle,Employee,Native,DOA,1.5,Adult,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/12/2019 09:05:00 AM,05/12/2019 09:11:00 AM,Willowbrook Park,Ballfield,Canada Goose,Central,Native,N/A,1,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/09/2019 10:30:00 AM,05/09/2019 10:45:00 AM,Willowbrook Park,Next to pond,Canada Goose,Employee,Native,Injured,0.75,Adult,Birds,NA,Monitored Animal,2,FALSE,TRUE,NA,0.75,FALSE,FALSE,NA
05/08/2019 12:36:00 PM,05/08/2019 01:01:00 PM,Clove Lakes Park,Brooke's Pond Dam,Common Snapping Turtle,Public,Native,DOA,3,Adult,Terrestrial Reptile or Amphibian,1-1-1718097151,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/02/2019 12:30:00 PM,05/02/2019 01:30:00 PM,Willowbrook Park,Near pond,Canada Goose,Employee,Native,Injured,1.25,Adult,Birds,NA,Monitored Animal,2,FALSE,TRUE,NA,1.25,FALSE,FALSE,NA
04/30/2019 02:00:00 PM,04/30/2019 02:00:00 PM,Clove Lakes Park,On bank near Martling Ave.,Domestic Duck,Observed by Ranger,Domestic,Healthy,0.25,Infant,Domestic;#Birds,1-1-1709509701,ACC,3,FALSE,FALSE,NA,NA,FALSE,FALSE,79053
04/29/2019 12:30:00 PM,04/29/2019 12:44:00 PM,Franklin D. Roosevelt Boardwalk and Beach,Fort Wadsworth side of beach but visible from South Beach,Seal (Unknown),Employee,Native,DOA,1,Juvenile,Marine Mammals-seals only,1-1-1709564922,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/25/2019 04:00:00 PM,04/25/2019 04:20:00 PM,Blue Heron Park,Fork in the red and green trail,Striped Skunk,Observed by Ranger,Native,Healthy,3,Infant,Small Mammals-RVS,1-1-1-708282770,Rehabilitator,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/23/2019 10:00:00 AM,04/23/2019 10:06:00 AM,Blue Heron Park,Intersection of green and red trail close to Spring Pond,Striped Skunk,Observed by Ranger,Native,Unhealthy,1.25,Infant,Small Mammals-RVS,1-1-1710353230,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,60772
04/09/2019 09:30:00 AM,04/09/2019 09:30:00 AM,Willowbrook Park,Willowbrook pond,Domestic Duck,Other,Domestic,N/A,1.25,Adult,Domestic,NA,Advised/Educated others,6,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/01/2019 09:10:00 PM,04/02/2019 03:30:00 PM,Greenbelt Recreation Center,In parking lot outside of recreation center,Chicken,Employee,Domestic,Healthy,1,Adult,Domestic,1-1-1700423471,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,58946
04/02/2019 09:00:00 AM,04/02/2019 10:00:00 AM,Greenbelt Recreation Center,Around the soccer field,Chicken,Central,Domestic,N/A,0.5,Adult,Domestic;#Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/30/2019 03:15:00 PM,03/30/2019 03:30:00 PM,Willowbrook Park,Near Pond,Canada Goose,Central,Native,N/A,0.75,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.75,FALSE,FALSE,NA
04/01/2019 11:30:00 AM,04/01/2019 03:00:00 PM,Willowbrook Park,Entrance from Eton Place,Canada Goose,Public,Native,N/A,1,Adult,Birds,NA,Monitored Animal,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/31/2019 12:30:00 PM,03/31/2019 02:30:00 PM,Conference House Park,Beach near Swinnerton St and Billop Ave,Harbor Porpoise,Public,Native,DOA,0.75,Adult,"Marine Mammals-whales, Dolphin",NA,Relocated/Condition Corrected,1,FALSE,FALSE,Atlantic Marine Conservation Society,NA,FALSE,FALSE,NA
03/28/2019 12:15:00 PM,03/28/2019 12:30:00 PM,"Schmul Park 40.589434, -74.187249",Basket ball court fence,Raccoon,Central,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1699698200,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,58448
03/28/2019 09:25:00 AM,03/28/2019 09:33:00 AM,Ocean Breeze Park,Mason & Raritan Ave,Wild Turkey,Central,Native,Healthy,1.25,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/28/2019 09:15:00 AM,03/28/2019 12:18:00 PM,High Rock Park,Between Altamont Street and Moravian Cemetary,Wild Turkey,Central,Native,N/A,0.25,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/27/2019 04:55:00 PM,03/27/2019 05:00:00 PM,Historic Richmondtown,Near the pond side,Canada Goose,Public,Native,Injured,1.25,Adult,Birds,NA,Monitored Animal,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/26/2019 08:30:00 AM,03/26/2019 09:08:00 AM,Hylan Boulevard and Ithaca Street,Bluebelt area on Hylan Boulevard and Ithaca Street,White-tailed Deer,Central,Native,DOA,0.5,Adult,Deer,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/18/2019 03:30:00 PM,03/18/2019 03:39:00 PM,Willowbrook Park,Willowbrook pond,Canada Goose,Central,Native,N/A,0.25,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/11/2019 12:00:00 PM,03/11/2019 01:56:00 PM,Historic Richmond Town,Creek behind Tavern,Canada Goose,Other,Native,N/A,0.25,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,0.25,FALSE,FALSE,NA
02/27/2019 03:30:00 PM,03/04/2019 02:37:00 PM,Historic Richmond Town,Mill Creek,Canada Goose,Other,Native,N/A,1,Adult,Birds,NA,Unfounded,0,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
02/28/2019 01:30:00 PM,02/28/2019 01:40:00 PM,Historic Richmondtown,Pond across St. Andrew's Church,Canada Goose,Employee,Native,Injured,1,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,1,FALSE,FALSE,NA
02/27/2019 02:30:00 PM,02/27/2019 03:35:00 PM,Historic Richmond Town,Creek behind Tavern off of Richmond Rd,Canada Goose,Other,Native,N/A,0.25,Adult,Birds,1-1-1688515762,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/25/2019 01:19:00 PM,02/26/2019 10:56:00 AM,Historic Richmond town,In creek behind Richmond Tavern,Canada Goose,Public,Native,N/A,0.25,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
02/22/2019 02:00:00 PM,02/22/2019 02:15:00 PM,Lemon Creek Park,"Bayside of park, near pier.",Seal (Unknown),Central,Native,N/A,0.5,Adult,Marine Mammals-seals only,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/20/2019 06:40:00 PM,02/21/2019 12:00:00 PM,Industrial Park,In small patch of woods along Graham Ave.,White-tailed Deer,Other,Native,Healthy,1,Juvenile,Deer,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
02/13/2019 12:00:00 PM,02/13/2019 03:42:00 PM,Wolfe's Pond Park,Beach near the lifeguard trailer,Brant Goose,Employee,Native,Unhealthy,0.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/25/2019 12:30:00 PM,01/25/2019 12:45:00 PM,Clove Lakes Park,Brooks' Pond,Canada Goose,Public,Native,Injured,1.5,Adult,Birds,1-1-1668424932,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,53407
